,total,data,pde
0,0.5094400487840176,0.5033681458234787,0.006071904000127688
1,0.4380240060389042,0.43166400969028473,0.006359996686223894
2,0.4370484273135662,0.43090823248028753,0.00614019428147003
3,0.4366136503219604,0.4305413341522217,0.0060723163932561875
4,0.4363824714720249,0.43033732622861864,0.006045144887175411
5,0.4362026555836201,0.4301633954048157,0.0060392594500444825
6,0.4360758090019226,0.4300317911803722,0.006044017500244081
7,0.4359713140130043,0.42991616621613504,0.006055148525629193
8,0.4358593526482582,0.42978889659047126,0.0060704559925943615
9,0.43575599491596223,0.42966407522559164,0.006091919988393784
10,0.43565400898456574,0.4295329546928406,0.006121054489631206
11,0.43554697483778,0.42938767120242116,0.006159304205793887
12,0.435439872443676,0.42923778846859934,0.006202084186952561
13,0.43533945083618164,0.42909272566437723,0.006246724519878626
14,0.43524168416857717,0.42895466327667237,0.00628702016081661
15,0.43512829035520556,0.4288080579042435,0.0063202332821674645
16,0.43503235653042793,0.4286781695485115,0.006354187233373523
17,0.4349243251979351,0.42853494495153427,0.0063893811404705046
18,0.4348208327591419,0.42839322730898854,0.006427605580538512
19,0.4347087563574314,0.4282379353046417,0.006470821427647024
20,0.4345879197120667,0.4280668947100639,0.006521025642286986
21,0.43445431008934976,0.427872499525547,0.006581811159849167
22,0.4342876470088959,0.4276220455765724,0.006665600941050798
23,0.43407594814896583,0.4272985324263573,0.006777415869291872
24,0.43384032100439074,0.42692870065569877,0.006911620697937906
25,0.4335769192874432,0.42651906982064247,0.0070578483236022295
26,0.4333030794560909,0.42609392061829565,0.007209159783087671
27,0.43307208612561227,0.42572077482938764,0.007351311335805803
28,0.4328424596786499,0.4253631363809109,0.007479323802981525
29,0.4326334090530872,0.4250443521142006,0.007589056591968984
30,0.4324431586265564,0.424752841591835,0.007690318403765559
31,0.43225673839449885,0.4244705641269684,0.007786173475906253
32,0.432073994576931,0.42419431746006014,0.007879677091259508
33,0.43188831835985186,0.42391549438238146,0.007972824892494828
34,0.431701575666666,0.4236357754468918,0.00806579971453175
35,0.43149475648999214,0.42333171516656876,0.008163041369989514
36,0.43131106689572335,0.42305078864097595,0.008260278312955052
37,0.43109375193715094,0.4227254734933376,0.008368278371635824
38,0.4308797883987427,0.42239818468689916,0.00848160364665091
39,0.43066291242837906,0.422067009806633,0.008595903539098799
40,0.4304475553333759,0.4217384588718414,0.008709095451049507
41,0.430254148542881,0.4214347206056118,0.008819427415728569
42,0.43005659103393556,0.4211330249905586,0.008923566713929177
43,0.42987590879201887,0.4208542375266552,0.00902167169842869
44,0.42969952031970027,0.4205843085050583,0.009115212028846145
45,0.4295270590484142,0.4203217151761055,0.009205343392677605
46,0.4293573817610741,0.4200641691684723,0.00929321140050888
47,0.42919114530086516,0.41981113389134406,0.009380011707544328
48,0.4290160359442234,0.4195507177710533,0.009465318336151541
49,0.4288452519476414,0.4192901191115379,0.009555133213289081
50,0.4286654949188232,0.4190217004716396,0.009643794791772962
51,0.42848957896232603,0.41875282660126684,0.00973675234708935
52,0.4283095099031925,0.4184780961275101,0.009831414013169705
53,0.42813012391328814,0.4182040773332119,0.009926046379841864
54,0.42793880149722097,0.4179114019870758,0.010027398569509387
55,0.42775593608617785,0.41763075277209283,0.010125183910131454
56,0.42757007032632827,0.41734628260135653,0.010223787454888224
57,0.4273852260410786,0.4170624738931656,0.010322750909253955
58,0.4272009427845478,0.41677939042448997,0.010421551973558962
59,0.42701709538698196,0.4164967957139015,0.010520300287753344
60,0.4268368385732174,0.4162189781665802,0.010617859875783325
61,0.4266588643193245,0.415944192558527,0.010714672305621207
62,0.4264839954674244,0.4156738343834877,0.010810161507688463
63,0.42631218418478967,0.4154075548052788,0.01090462967287749
64,0.4261426928639412,0.415143816024065,0.010998876942321658
65,0.42597640454769137,0.41488602846860884,0.01109037606511265
66,0.42581164225935936,0.4146283772587776,0.011183265224099159
67,0.42565023675560953,0.41437671825289724,0.011273518577218056
68,0.4254891154170036,0.4141238832473755,0.011365231652744114
69,0.4253301087021828,0.4138743904232979,0.011455718083307148
70,0.425171687155962,0.41362529322505,0.011546394778415561
71,0.4250225284695625,0.4133868269622326,0.011635701102204622
72,0.4248568868637085,0.41313750252127646,0.011719383895397187
73,0.42470490142703055,0.41288518100976945,0.011819720650091767
74,0.424547348767519,0.41264389336109164,0.011903455164283514
75,0.4243969292938709,0.4124001780152321,0.011996751553378999
76,0.42423377513885496,0.41215383872389794,0.012079935977235437
77,0.4240792489051819,0.41191056713461877,0.012168681961484254
78,0.4239208279550076,0.4116682606935501,0.01225256769452244
79,0.4237630775570869,0.4114259321987629,0.01233714550267905
80,0.4236040945351124,0.4111841157078743,0.012419978152029216
81,0.42344249978661536,0.410942297577858,0.012500203233212232
82,0.42328639432787896,0.41070669785141944,0.012579696634784341
83,0.42312166050076483,0.4104575777053833,0.012664082730188965
84,0.4229579684138298,0.4102139881253242,0.012743980688974262
85,0.42279096141457556,0.40996719047427177,0.012823770409449936
86,0.42262132570147515,0.4097181010246277,0.012903224537149071
87,0.42244808614254,0.4094654782116413,0.012982606943696738
88,0.42227043643593787,0.40920832589268685,0.013062110864557325
89,0.4220882499217987,0.4089465908706188,0.013141659847460687
90,0.42190154433250426,0.40868072912096975,0.013220815765671433
91,0.42170963034033776,0.4084103013575077,0.013299329462461174
92,0.42151115626096725,0.40813362553715704,0.013377529922872783
93,0.4213056379556656,0.40785003527998925,0.013455601697787643
94,0.421091373115778,0.40755769148468973,0.013533681370317937
95,0.4208638194203377,0.40725132286548615,0.013612496391870081
