,total,data,pde
0,0.5137122227251529,0.5074732393026352,0.006238983444927726
1,0.4404349233210087,0.43384755939245223,0.006587363216094672
2,0.4394092871248722,0.43305239990353583,0.0063568869745358825
3,0.4388913206756115,0.4325973863899708,0.006293934509158134
4,0.4384967264533043,0.4322130300104618,0.006283696810714901
5,0.43817288264632226,0.43185981273651125,0.006313071181066335
6,0.43790567353367804,0.43153912797570226,0.006366546910721809
7,0.43758529141545294,0.4311487862467766,0.006436505578458309
8,0.4373184587061405,0.4307920776307583,0.0065263814432546495
9,0.43699949130415916,0.43035590946674346,0.006643581385724247
10,0.4366597555577755,0.429878955334425,0.0067807995993644
11,0.43626526206731797,0.42933804720640184,0.006927215082105249
12,0.43584869876503946,0.42876015350222585,0.007088545106817037
13,0.435388310700655,0.4280998946726322,0.0072884168708696965
14,0.43488623172044755,0.4273600433766842,0.007526188094634563
15,0.4343640984594822,0.4265903413295746,0.007773756061214954
16,0.4336387951672077,0.42558840751647947,0.00805038800695911
17,0.43295500069856646,0.4246192421019077,0.008335757940076292
18,0.43237838566303255,0.4237581907212734,0.008620195467956364
19,0.4315679131448269,0.4225811597704887,0.00898675300180912
20,0.43092901453375815,0.42162823140621186,0.009300783048383892
21,0.4302659998834133,0.4206435725092888,0.009622427141293884
22,0.4296270279586315,0.4196914841234684,0.009935544249601662
23,0.4289883242547512,0.41873021245002745,0.010258112079463899
24,0.4283202141523361,0.4177692677080631,0.010550945452414452
25,0.4276064299046993,0.4167532444000244,0.010853184834122658
26,0.427084279358387,0.41591308802366256,0.011171190887689591
27,0.42635425195097926,0.4149024702608585,0.011451781177893281
28,0.4258586271107197,0.41409953236579894,0.011759094819426536
29,0.4252894921600819,0.413270259052515,0.012019233787432313
30,0.4246882498264313,0.41241596281528475,0.012272287160158157
31,0.42418246164917944,0.41166249945759775,0.01251996132079512
32,0.4236047914624214,0.4108445851504803,0.012760206223465503
33,0.42310816183686256,0.4101003497838974,0.013007812853902578
34,0.4225376617908478,0.4092769105732441,0.013260751534253358
35,0.4219115388393402,0.40838265597820284,0.013528882930986584
36,0.4214122498035431,0.40761631846427915,0.013795930724591017
37,0.4208186408877373,0.40674411177635195,0.014074528235942125
38,0.42038230270147325,0.4060197995603085,0.01436250247526914
39,0.4197014154493809,0.40514649704098704,0.014554918152280152
40,0.41926408678293225,0.40440154060721395,0.014862546767108142
41,0.41889801040291785,0.40383095160126686,0.015067059411667288
42,0.41826016768813135,0.402979978621006,0.015280188489705325
43,0.41791664108633997,0.40241564229130744,0.015500998692587017
44,0.417510294765234,0.4018110775947571,0.01569921765010804
45,0.4171148334443569,0.4012209928035736,0.015893840454518793
46,0.41672406673431395,0.4006387569010258,0.0160853102337569
47,0.4163642255961895,0.4000950187444687,0.01626920584589243
48,0.4160135094821453,0.39956520512700083,0.016448304518125952
49,0.41567108675837516,0.3990463191270828,0.016624768753536044
50,0.4153355894982815,0.3985360884666443,0.01679950049612671
51,0.4150068840384483,0.39803438767790794,0.016972497310489415
52,0.41468436434864997,0.39754042744636536,0.01714393651112914
53,0.41436776965856553,0.3970539915561676,0.017313778921961783
54,0.4140557053685188,0.39657326087355615,0.017482444196939468
55,0.4137463541328907,0.3960962876677513,0.017650066362693905
56,0.41343907952308656,0.3956227660179138,0.01781631285324693
57,0.41313365221023557,0.3951525704562664,0.017981081707403063
58,0.41282991304993627,0.3946855115890503,0.018144400799646975
59,0.41252788111567495,0.3942215457558632,0.01830633477307856
60,0.41222776129841804,0.3937608182430267,0.018466943018138407
61,0.41192990019917486,0.3933036261796951,0.018626274820417166
62,0.41163501352071763,0.3928507500886917,0.018784262808039784
63,0.411337464004755,0.39239575043320657,0.018941713171079753
64,0.4110353633761406,0.39193533271551134,0.01910003013908863
65,0.41073883563280106,0.3914812456071377,0.019257589587941767
66,0.41044368654489516,0.3910293340682983,0.01941435186192393
67,0.41014967143535613,0.3905792114138603,0.01957046052441001
68,0.4098571173846722,0.3901311121881008,0.01972600503824651
69,0.40956503272056577,0.3896832939982414,0.019881738666445017
70,0.40927095994353296,0.3892326161265373,0.02003834357485175
71,0.40897659212350845,0.3887816175818443,0.02019497406668961
72,0.4086799556016922,0.3883276954293251,0.02035225990228355
73,0.4083875842392445,0.38787891924381257,0.020508664203807713
74,0.40809419482946396,0.3874292105436325,0.020664985040202737
75,0.4078067393600941,0.3869872254133224,0.020819514244794845
76,0.40751217663288114,0.386537124812603,0.020975051866844296
77,0.4072393947839737,0.38611443132162093,0.021124963546171785
78,0.4069249810278416,0.38564110070466995,0.021283879689872266
79,0.4066985000669956,0.3852766154706478,0.021421884587034583
80,0.40633764773607256,0.3847502890229225,0.021587358489632606
81,0.4061508360505104,0.38443283215165136,0.02171800335869193
82,0.40578974574804305,0.3839088821411133,0.021880862917751074
83,0.4055934327840805,0.38357997193932536,0.022013459606096148
84,0.40525670915842055,0.38308560103178024,0.02217110841535032
85,0.40504237920045855,0.3827363339066505,0.02230604619719088
86,0.4047387839853764,0.38228139236569403,0.02245739274658263
87,0.40449869751930234,0.38190152794122695,0.02259716873988509
88,0.40424110665917395,0.38150346353650094,0.02273764313198626
89,0.4039897961914539,0.38111159041523934,0.02287820584140718
90,0.4037295480072498,0.3807093425095081,0.023020206149667502
91,0.40347706466913225,0.3803162741661072,0.02316079055890441
92,0.40323029577732084,0.3799307556450367,0.02329953959211707
93,0.4029870156943798,0.37955022528767585,0.023436789829283954
94,0.4027476905286312,0.37917532756924627,0.023572363844141363
95,0.4025121347606182,0.37880599454045294,0.023706140192225576
